bacteria,filter.D
Stenotrophomonas sp. SAU14A_NAIMI4_8,FALSE
Stenotrophomonas sp. SXG-1,FALSE
Stenotrophomonas sp. WZN-1,FALSE
Stenotrophomonas sp. YAU14A_MKIMI4_1,FALSE
Stenotrophomonas sp. YAU14D1_LEIMI4_1,FALSE
Stenotrophomonas sp. ZAC14A_NAIMI4_1,FALSE
Stenotrophomonas sp. ZAC14D2_NAIMI4_6,FALSE
Stenotrophomonas sp. ZAC14D2_NAIMI4_7,FALSE
Steroidobacter denitrificans,FALSE
Sterolibacterium denitrificans,FALSE
Stigmatella aurantiaca,FALSE
Stomatobaculum longum,TRUE
Streptacidiphilus bronchialis,FALSE
Streptacidiphilus sp. P02-A3a,FALSE
Streptacidiphilus sp. PB12-B1b,FALSE
Streptobacillus moniliformis,FALSE
Streptococcus acidominimus,FALSE
Streptococcus agalactiae,TRUE
Streptococcus anginosus,TRUE
Streptococcus australis,TRUE
Streptococcus canis,FALSE
Streptococcus constellatus,TRUE
Streptococcus cristatus,TRUE
Streptococcus downei,FALSE
Streptococcus dysgalactiae,TRUE
Streptococcus equi,TRUE
Streptococcus equinus,TRUE
Streptococcus ferus,FALSE
Streptococcus gallolyticus,FALSE
Streptococcus gordonii,TRUE
Streptococcus gwangjuense,TRUE
Streptococcus halotolerans,FALSE
Streptococcus himalayensis,FALSE
Streptococcus infantarius,FALSE
Streptococcus infantis,TRUE
Streptococcus iniae,FALSE
Streptococcus intermedius,TRUE
Streptococcus koreensis,TRUE
Streptococcus lutetiensis,FALSE
Streptococcus macedonicus,FALSE
Streptococcus marmotae,FALSE
Streptococcus merionis,FALSE
Streptococcus milleri,TRUE
Streptococcus mitis,TRUE
Streptococcus mutans,TRUE
Streptococcus oralis,TRUE
Streptococcus pantholopis,FALSE
Streptococcus parasanguinis,TRUE
Streptococcus parauberis,FALSE
Streptococcus pasteurianus,FALSE
Streptococcus periodonticum,FALSE
Streptococcus peroris,TRUE
Streptococcus pluranimalium,FALSE
Streptococcus pneumoniae,TRUE
Streptococcus porcinus,FALSE
Streptococcus pseudopneumoniae,TRUE
Streptococcus pseudoporcinus,FALSE
Streptococcus pyogenes,TRUE
Streptococcus respiraculi,FALSE
Streptococcus ruminantium,FALSE
Streptococcus salivarius,TRUE
Streptococcus sanguinis,TRUE
Streptococcus sinensis,TRUE
Streptococcus sobrinus,TRUE
Streptococcus sp. 116-D4,TRUE
Streptococcus sp. 1643,TRUE
Streptococcus sp. A12,TRUE
Streptococcus sp. CNU 77-61,FALSE
Streptococcus sp. CNU G2,FALSE
Streptococcus sp. CNU G3,FALSE
Streptococcus sp. DAT741,FALSE
Streptococcus sp. F0441,TRUE
Streptococcus sp. F0442,TRUE
Streptococcus sp. FDAARGOS_192,FALSE
Streptococcus sp. FDAARGOS_520,FALSE
Streptococcus sp. FDAARGOS_521,FALSE
Streptococcus sp. FDAARGOS_522,FALSE
Streptococcus sp. HSISB1,FALSE
Streptococcus sp. HSISM1,TRUE
Streptococcus sp. HSISS1,FALSE
Streptococcus sp. HSISS2,TRUE
Streptococcus sp. HSISS3,TRUE
Streptococcus sp. I-G2,TRUE
Streptococcus sp. I-P16,TRUE
Streptococcus sp. KS 6,TRUE
Streptococcus sp. LPB0220,TRUE
Streptococcus sp. NCTC 11567,FALSE
Streptococcus sp. NPS 308,TRUE
Streptococcus sp. NSJ-72,FALSE
Streptococcus sp. oral taxon 056,TRUE
Streptococcus sp. oral taxon 058,TRUE
Streptococcus sp. oral taxon 061,TRUE
Streptococcus sp. oral taxon 064,TRUE
Streptococcus sp. oral taxon 071,TRUE
Streptococcus sp. oral taxon 431,TRUE
Streptococcus sp. Z15,FALSE
Streptococcus suis,TRUE
Streptococcus thermophilus,TRUE
Streptococcus troglodytae,FALSE
Streptococcus uberis,FALSE
Streptococcus urinalis,FALSE
Streptococcus vestibularis,TRUE
Streptomonospora sp. M2,FALSE
Streptomyces actuosus,FALSE
Streptomyces albidoflavus,FALSE
Streptomyces albireticuli,FALSE
Streptomyces alboflavus,FALSE
Streptomyces alboniger,FALSE
Streptomyces albulus,FALSE
Streptomyces albus,FALSE
Streptomyces ambofaciens,FALSE
Streptomyces antibioticus,FALSE
Streptomyces antimycoticus,FALSE
Streptomyces anulatus,FALSE
Streptomyces aquilus,FALSE
Streptomyces asterosporus,FALSE
Streptomyces atratus,FALSE
Streptomyces aureoverticillatus,FALSE
Streptomyces autolyticus,FALSE
Streptomyces avermitilis,FALSE
Streptomyces bacillaris,FALSE
Streptomyces bingchenggensis,FALSE
Streptomyces broussonetiae,FALSE
Streptomyces cacaoi,FALSE
Streptomyces cattleya,FALSE
Streptomyces cavourensis,FALSE
Streptomyces chartreusis,FALSE
Streptomyces chromofuscus,FALSE
Streptomyces cinereoruber,FALSE
Streptomyces clavuligerus,FALSE
Streptomyces coelicolor,FALSE
Streptomyces coeruleorubidus,FALSE
Streptomyces collinus,FALSE
Streptomyces cyaneochromogenes,FALSE
Streptomyces cyaneogriseus,FALSE
Streptomyces davaonensis,FALSE
Streptomyces dengpaensis,FALSE
Streptomyces exfoliatus,FALSE
Streptomyces fagopyri,FALSE
Streptomyces ferrugineus,FALSE
Streptomyces ficellus,FALSE
Streptomyces finlayi,FALSE
Streptomyces fodineus,FALSE
Streptomyces formicae,FALSE
Streptomyces fradiae,TRUE
Streptomyces fulvissimus,FALSE
Streptomyces fungicidicus,FALSE
Streptomyces galilaeus,FALSE
Streptomyces gardneri,FALSE
Streptomyces gilvosporeus,FALSE
Streptomyces glaucescens,FALSE
Streptomyces globisporus,FALSE
Streptomyces globosus,FALSE
Streptomyces glomeroaurantiacus,FALSE
Streptomyces griseochromogenes,FALSE
Streptomyces griseofuscus,FALSE
Streptomyces griseorubiginosus,FALSE
Streptomyces griseus,FALSE
Streptomyces harbinensis,FALSE
Streptomyces hawaiiensis,FALSE
Streptomyces hundungensis,FALSE
Streptomyces hygroscopicus,FALSE
Streptomyces kanamyceticus,FALSE
Streptomyces katrae,FALSE
Streptomyces koyangensis,FALSE
Streptomyces lavendulae,FALSE
Streptomyces leeuwenhoekii,FALSE
Streptomyces libani,FALSE
Streptomyces lincolnensis,FALSE
Streptomyces lividans,FALSE
Streptomyces lunaelactis,FALSE
Streptomyces luteoverticillatus,FALSE
Streptomyces lydicus,FALSE
Streptomyces malaysiensis,FALSE
Streptomyces nigra,FALSE
Streptomyces nitrosporeus,FALSE
Streptomyces niveus,FALSE
Streptomyces nodosus,FALSE
Streptomyces noursei,FALSE
Streptomyces olivaceus,FALSE
Streptomyces olivoreticuli,FALSE
Streptomyces pactum,FALSE
Streptomyces paludis,FALSE
Streptomyces parvulus,FALSE
Streptomyces peucetius,FALSE
Streptomyces phaeolivaceus,FALSE
Streptomyces platensis,FALSE
Streptomyces pluripotens,FALSE
Streptomyces prasinus,FALSE
Streptomyces pratensis,FALSE
Streptomyces pristinaespiralis,FALSE
Streptomyces qaidamensis,FALSE
Streptomyces qinzhouensis,FALSE
Streptomyces rectiverticillatus,FALSE
Streptomyces rimosus,FALSE
Streptomyces rochei,FALSE
Streptomyces roseochromogenus,FALSE
Streptomyces rubrolavendulae,FALSE
Streptomyces rutgersensis,FALSE
Streptomyces scabiei,FALSE
Streptomyces seoulensis,FALSE
Streptomyces sp. 11-1-2,FALSE
Streptomyces sp. 2114.2,FALSE
Streptomyces sp. 2323.1,FALSE
Streptomyces sp. 3211,FALSE
Streptomyces sp. 3214.6,FALSE
Streptomyces sp. 604F,FALSE
Streptomyces sp. 769,FALSE
Streptomyces sp. AC541,FALSE
Streptomyces sp. ADI95-16,FALSE
Streptomyces sp. C8S0,FALSE
Streptomyces sp. CB00271,FALSE
Streptomyces sp. CB04723,FALSE
Streptomyces sp. CB09001,FALSE
Streptomyces sp. CCM_MD2014,FALSE
Streptomyces sp. CdTB01,FALSE
Streptomyces sp. CFMR 7,FALSE
Streptomyces sp. CLI2509,FALSE
Streptomyces sp. CMB-StM0423,FALSE
Streptomyces sp. CNQ-509,FALSE
Streptomyces sp. CRPJ-33,FALSE
Streptomyces sp. CRXT-G-22,FALSE
Streptomyces sp. CRXT-Y-14,FALSE
Streptomyces sp. DSM 40868,FALSE
Streptomyces sp. DUT11,FALSE
Streptomyces sp. endophyte_N2,FALSE
Streptomyces sp. fd1-xmd,FALSE
Streptomyces sp. FR-008,FALSE
Streptomyces sp. GBA 94-10,FALSE
Streptomyces sp. GF20,FALSE
Streptomyces sp. Go-475,FALSE
Streptomyces sp. GS7,FALSE
Streptomyces sp. HF10,FALSE
Streptomyces sp. HM190,FALSE
Streptomyces sp. ICC1,TRUE
Streptomyces sp. ICC4,TRUE
Streptomyces sp. INR7,FALSE
Streptomyces sp. JB150,FALSE
Streptomyces sp. jing01,FALSE
Streptomyces sp. KPB2,FALSE
Streptomyces sp. M2,FALSE
Streptomyces sp. M56,FALSE
Streptomyces sp. Mg1,FALSE
Streptomyces sp. MOE7,FALSE
Streptomyces sp. NA00687,FALSE
Streptomyces sp. NA02536,FALSE
Streptomyces sp. NA02950,FALSE
Streptomyces sp. NA03103,FALSE
Streptomyces sp. NA04227,FALSE
Streptomyces sp. NEAU-S7GS2,FALSE
Streptomyces sp. NEAU-sy36,FALSE
Streptomyces sp. NHF165,FALSE
Streptomyces sp. P3,FALSE
Streptomyces sp. PAMC 26508,FALSE
Streptomyces sp. PVA_94-07,FALSE
Streptomyces sp. QHH-9511,FALSE
Streptomyces sp. QMT-12,FALSE
Streptomyces sp. Rer75,FALSE
Streptomyces sp. RLB1-33,FALSE
Streptomyces sp. RLB3-17,FALSE
Streptomyces sp. RLB3-5,FALSE
Streptomyces sp. RLB3-6,FALSE
Streptomyces sp. RPA4-2,FALSE
Streptomyces sp. RPA4-5,FALSE
Streptomyces sp. RTd22,FALSE
Streptomyces sp. S063,FALSE
Streptomyces sp. S1A1-7,FALSE
Streptomyces sp. S1D4-11,FALSE
Streptomyces sp. S1D4-20,FALSE
Streptomyces sp. S1D4-23,FALSE
Streptomyces sp. S4.7,FALSE
Streptomyces sp. S501,FALSE
Streptomyces sp. S8,FALSE
Streptomyces sp. SAT1,FALSE
Streptomyces sp. SCSIO 3032,FALSE
Streptomyces sp. SCUT-3,FALSE
Streptomyces sp. SGAir0924,FALSE
Streptomyces sp. Sge12,FALSE
Streptomyces sp. SirexAA-E,FALSE
Streptomyces sp. SM18,FALSE
Streptomyces sp. So13.3,FALSE
Streptomyces sp. SS52,FALSE
Streptomyces sp. SUK 48,FALSE
Streptomyces sp. SYP-A7193,FALSE
Streptomyces sp. TLI_053,FALSE
Streptomyces sp. TN58,FALSE
Streptomyces sp. Tu 2975,FALSE
Streptomyces sp. Tu6071,FALSE
Streptomyces sp. Tue 6075,FALSE
Streptomyces sp. VN1,FALSE
Streptomyces sp. W1SF4,FALSE
Streptomyces sp. WAC 01438,FALSE
Streptomyces sp. WAC 01529,FALSE
Streptomyces sp. WAC 06738,FALSE
Streptomyces sp. WAC00288,FALSE
Streptomyces sp. WAC06273,FALSE
Streptomyces sp. YIM 121038,FALSE
Streptomyces sp. Z022,FALSE
Streptomyces sp. Z423-1,FALSE
Streptomyces sp. ZFG47,FALSE
Streptomyces spectabilis,FALSE
Streptomyces spongiicola,FALSE
Streptomyces subrutilus,FALSE
Streptomyces tendae,FALSE
Streptomyces tirandamycinicus,FALSE
Streptomyces tsukubensis,FALSE
Streptomyces tuirus,FALSE
Streptomyces venezuelae,TRUE
Streptomyces vietnamensis,FALSE
Streptomyces vinaceus,FALSE
Streptomyces violaceoruber,FALSE
Streptomyces violaceusniger,FALSE
Streptomyces xiamenensis,FALSE
Streptomyces xinghaiensis,FALSE
Streptosporangium roseum,FALSE
Streptosporangium sp. 'caverna',FALSE
Stygiolobus azoricus,FALSE
Succinivibrio dextrinosolvens,FALSE
Sugiyamaella lignohabitans,FALSE
Suicoccus acidiformans,FALSE
Sulfitobacter pseudonitzschiae,FALSE
Sulfitobacter sp. AM1-D1,FALSE
Sulfitobacter sp. BSw21498,FALSE
Sulfitobacter sp. D7,FALSE
Sulfitobacter sp. JL08,FALSE
Sulfitobacter sp. SK011,FALSE
Sulfitobacter sp. SK012,FALSE
Sulfitobacter sp. SK025,FALSE
Sulfitobacter sp. THAF37,FALSE
Sulfodiicoccus acidiphilus,FALSE
Sulfolobus acidocaldarius,FALSE
Sulfolobus islandicus,FALSE
Sulfolobus sp. A20,FALSE
Sulfolobus sp. E11-6,FALSE
Sulfolobus sp. S-194,FALSE
Sulfuracidifex tepidarius,FALSE
Sulfuricaulis limicola,FALSE
Sulfuricella denitrificans,FALSE
Sulfuricurvum kujiense,FALSE
Sulfuriferula nivalis,FALSE
Sulfuriferula plumbiphila,FALSE
Sulfuriferula sp. AH1,FALSE
Sulfuriflexus mobilis,FALSE
Sulfurifustis variabilis,FALSE
Sulfurihydrogenibium azorense,FALSE
Sulfurihydrogenibium sp. YO3AOP1,FALSE
Sulfurimicrobium lacus,FALSE
Sulfurimonas autotrophica,FALSE
Sulfurimonas denitrificans,FALSE
Sulfurimonas gotlandica,FALSE
Sulfurimonas paralvinellae,FALSE
Sulfurimonas sp. 1-1N,FALSE
Sulfurimonas sp. B2,FALSE
Sulfurimonas sp. CVO,FALSE
Sulfurimonas sp. GYSZ_1,FALSE
Sulfurimonas sp. NW10,FALSE
Sulfurimonas sp. S2-6,FALSE
Sulfurisphaera ohwakuensis,FALSE
Sulfurisphaera tokodaii,FALSE
Sulfuritalea hydrogenivorans,FALSE
Sulfuritortus calidifontis,FALSE
Sulfurivermis fontis,FALSE
Sulfurospirillum barnesii,FALSE
Sulfurospirillum cavolei,FALSE
Sulfurospirillum deleyianum,FALSE
Sulfurospirillum halorespirans,FALSE
Sulfurospirillum multivorans,FALSE
Sulfurospirillum sp. ACSDCE,FALSE
Sulfurospirillum sp. JPD-1,FALSE
Sulfurospirillum sp. UCH001,FALSE
Sulfurovum lithotrophicum,FALSE
Sulfurovum sp. NBC37-1,FALSE
Sutterella faecalis,FALSE
Sutterella megalosphaeroides,FALSE
Swingsia samuiensis,FALSE
Swingsia sp. F3b2,FALSE
Symbiobacterium thermophilum,FALSE
Synechococcus elongatus,FALSE
Synechococcus lividus,FALSE
Synechococcus sp. A15-127,FALSE
Synechococcus sp. A15-24,FALSE
Synechococcus sp. A15-28,FALSE
Synechococcus sp. A15-44,FALSE
Synechococcus sp. A15-62,FALSE
Synechococcus sp. A18-40,FALSE
Synechococcus sp. A18-46.1,FALSE
Synechococcus sp. BIOS-E4-1,FALSE
Synechococcus sp. BIOS-U3-1,FALSE
Synechococcus sp. BMK-MC-1,FALSE
Synechococcus sp. CB0101,FALSE
Synechococcus sp. CC9311,FALSE
Synechococcus sp. CC9605,FALSE
Synechococcus sp. CC9902,FALSE
Synechococcus sp. HK01-R,FALSE
Synechococcus sp. JA-2-3B'a(2-13),FALSE
Synechococcus sp. JA-3-3Ab,FALSE
Synechococcus sp. KORDI-100,FALSE
Synechococcus sp. KORDI-49,FALSE
Synechococcus sp. KORDI-52,FALSE
Synechococcus sp. LTW-R,FALSE
Synechococcus sp. M16.1,FALSE
Synechococcus sp. MEDNS5,FALSE
Synechococcus sp. Minos11,FALSE
Synechococcus sp. MIT S9220,FALSE
Synechococcus sp. MVIR-18-1,FALSE
Synechococcus sp. NIES-970,FALSE
Synechococcus sp. PCC 11901,FALSE
Synechococcus sp. PCC 6312,FALSE
Synechococcus sp. PCC 7002,FALSE
Synechococcus sp. PCC 7003,FALSE
Synechococcus sp. PCC 7117,FALSE
Synechococcus sp. PCC 73109,FALSE
Synechococcus sp. PCC 7336,FALSE
Synechococcus sp. PCC 7502,FALSE
Synechococcus sp. PCC 8807,FALSE
Synechococcus sp. PROS-7-1,FALSE
Synechococcus sp. PROS-9-1,FALSE
Synechococcus sp. PROS-U-1,FALSE
Synechococcus sp. RCC307,FALSE
Synechococcus sp. ROS8604,FALSE
Synechococcus sp. RS9902,FALSE
Synechococcus sp. RS9909,FALSE
Synechococcus sp. RSCCF101,FALSE
Synechococcus sp. SYN20,FALSE
Synechococcus sp. SynAce01,FALSE
Synechococcus sp. TAK9802,FALSE
Synechococcus sp. UTEX 2973,FALSE
Synechococcus sp. WH 7803,FALSE
Synechococcus sp. WH 8020,FALSE
Synechococcus sp. WH 8101,FALSE
Synechococcus sp. WH 8102,FALSE
Synechocystis sp. CACIAM 05,FALSE
Synechocystis sp. PCC 6714,FALSE
Syntrophobacter fumaroxidans,FALSE
Syntrophobotulus glycolicus,FALSE
Syntrophomonas wolfei,FALSE
Syntrophothermus lipocalidus,FALSE
Syntrophus aciditrophicus,FALSE
Tabrizicola piscis,FALSE
Talaromyces rugulosus,FALSE
Tamlana sp. UJ94,FALSE
Tannerella forsythia,TRUE
Tannerella sp. oral taxon 808,TRUE
Tannerella sp. oral taxon HOT-286,TRUE
Tardibacter chloracetimidivorans,FALSE
Tardiphaga robiniae,FALSE
Tardiphaga sp. vice154,FALSE
Tateyamaria omphalii,FALSE
Tatlockia micdadei,FALSE
Tatumella citrea,FALSE
Tatumella ptyseos,FALSE
Tatumella sp. TA1,FALSE
Taylorella asinigenitalis,FALSE
Taylorella equigenitalis,FALSE
Tenacibaculum dicentrarchi,FALSE
Tenacibaculum jejuense,FALSE
Tenacibaculum maritimum,FALSE
Tenacibaculum mesophilum,FALSE
Tenacibaculum sp. DSM 106434,FALSE
Tenacibaculum sp. SZ-18,FALSE
Tenacibaculum todarodis,FALSE
Tenuifilum thalassicum,FALSE
Tepidanaerobacter acetatoxydans,FALSE
Tepidiforma bonchosmolovskayae,FALSE
Tepiditoga spiralis,FALSE
Terasakiella sp. SH-1,FALSE
Teredinibacter sp. Bs08,FALSE
Teredinibacter turnerae,FALSE
Terribacillus goriensis,FALSE
Terricaulis silvestris,FALSE
Terriglobus albidus,FALSE
Terriglobus roseus,FALSE
Terriglobus saanensis,FALSE
Tessaracoccus aquimaris,TRUE
Tessaracoccus defluvii,TRUE
Tessaracoccus flavescens,TRUE
Tessaracoccus flavus,TRUE
Tessaracoccus timonensis,TRUE
Tetragenococcus halophilus,FALSE
Tetragenococcus koreensis,FALSE
Tetragenococcus osmophilus,FALSE
Tetrapisispora blattae,FALSE
Tetrapisispora phaffii,FALSE
Tetrasphaera sp. HKS02,FALSE
Thalassobius gelatinovorus,FALSE
Thalassococcus sp. S3,FALSE
Thalassolituus oleivorans,FALSE
Thalassospira indica,FALSE
Thalassospira marina,FALSE
Thalassospira xiamenensis,FALSE
Thalassotalea crassostreae,FALSE
Thalassotalea sp. HSM 43,FALSE
Thalassotalea sp. LPB0316,FALSE
Thalassotalea sp. PS06,FALSE
Thauera aromatica,FALSE
Thauera chlorobenzoica,FALSE
Thauera humireducens,FALSE
Thauera hydrothermalis,FALSE
Thauera sp. K11,FALSE
Thauera sp. MZ1T,FALSE
Thermacetogenium phaeum,FALSE
Thermaerobacter marianensis,FALSE
Thermaerobacter sp. FW80,FALSE
Thermaerobacter sp. PB12/4term,FALSE
Thermanaeromonas toyohensis,FALSE
Thermanaerovibrio acidaminovorans,FALSE
Thermanaerovibrio velox,FALSE
Thermincola potens,FALSE
Thermoactinomyces vulgaris,FALSE
Thermoanaerobacter ethanolicus,FALSE
Thermoanaerobacter italicus,FALSE
Thermoanaerobacter kivui,FALSE
Thermoanaerobacter mathranii,FALSE
Thermoanaerobacter siderophilus,FALSE
Thermoanaerobacter wiegelii,FALSE
Thermoanaerobacterium aotearoense,FALSE
Thermoanaerobacterium sp. RBIITD,FALSE
Thermoanaerobacterium thermosaccharolyticum,FALSE
Thermoanaerobacterium xylanolyticum,FALSE
Thermoanaerosceptrum fracticalcis,FALSE
Thermobacillus composti,FALSE
Thermobaculum terrenum,FALSE
Thermobifida fusca,FALSE
Thermobispora bispora,FALSE
Thermochromatium tepidum,FALSE
Thermoclostridium stercorarium,FALSE
Thermococcus barophilus,FALSE
Thermococcus barossii,FALSE
Thermococcus celer,FALSE
Thermococcus chitonophagus,FALSE
Thermococcus cleftensis,FALSE
Thermococcus gammatolerans,FALSE
Thermococcus guaymasensis,FALSE
Thermococcus kodakarensis,FALSE
Thermococcus litoralis,FALSE
Thermococcus nautili,FALSE
Thermococcus onnurineus,FALSE
Thermococcus pacificus,FALSE
Thermococcus paralvinellae,FALSE
Thermococcus peptonophilus,FALSE
Thermococcus piezophilus,FALSE
Thermococcus profundus,FALSE
Thermococcus radiotolerans,FALSE
Thermococcus sibiricus,FALSE
Thermococcus siculi,FALSE
Thermococcus sp. 2319x1,FALSE
Thermococcus sp. 5-4,FALSE
Thermococcus sp. AM4,FALSE
Thermococcus sp. EXT12c,FALSE
Thermococcus sp. IRI35c,FALSE
Thermococcus sp. P6,FALSE
Thermococcus sp. SY113,FALSE
Thermococcus thioreducens,FALSE
Thermocrinis albus,FALSE
Thermocrinis minervae,FALSE
Thermocrinis ruber,FALSE
Thermodesulfatator indicus,FALSE
Thermodesulfobacterium commune,FALSE
Thermodesulfobacterium geofontis,FALSE
Thermodesulfobacterium sp. TA1,FALSE
Thermodesulfobium acidiphilum,FALSE
Thermodesulfobium narugense,FALSE
Thermodesulfovibrio yellowstonii,FALSE
Thermofilum adornatum,FALSE
Thermofilum sp. 3507LT,FALSE
Thermofilum uzonense,FALSE
Thermogladius calderae,FALSE
Thermogutta terrifontis,FALSE
Thermoleptolyngbya sp. PKUAC-SCTA183,FALSE
Thermomicrobium roseum,FALSE
Thermomonas brevis,FALSE
Thermomonas carbonis,FALSE
Thermomonas sp. HDW16,FALSE
Thermomonas sp. SY21,FALSE
Thermomonas sp. XSG,FALSE
Thermomonospora curvata,FALSE
Thermoplasma acidophilum,FALSE
Thermoplasma volcanium,FALSE
Thermoproteus tenax,FALSE
Thermoproteus uzoniensis,FALSE
Thermosediminibacter oceani,FALSE
Thermosipho africanus,FALSE
Thermosipho melanesiensis,FALSE
Thermosipho sp. 1063,FALSE
Thermosipho sp. 1070,FALSE
Thermosphaera aggregans,FALSE
Thermosulfidibacter takaii,FALSE
Thermosulfurimonas marina,FALSE
Thermosulfuriphilus ammonigenes,FALSE
Thermosynechococcus elongatus,FALSE
Thermosynechococcus sp. CL-1,FALSE
Thermosynechococcus sp. NK55a,FALSE
Thermothelomyces thermophilus,FALSE
Thermothielavioides terrestris,FALSE
Thermotoga caldifontis,FALSE
Thermotoga maritima,FALSE
Thermotoga naphthophila,FALSE
Thermotoga neapolitana,FALSE
Thermotoga petrophila,FALSE
Thermotoga profunda,FALSE
Thermotoga sp. 2812B,FALSE
Thermovibrio ammonificans,FALSE
Thermovirga lienii,FALSE
Thermus aquaticus,FALSE
Thermus brockianus,FALSE
Thermus caldilimi,FALSE
Thermus oshimai,FALSE
Thermus scotoductus,FALSE
Thermus sp. CCB_US3_UF1,FALSE
Thermus thermophilus,FALSE
Thioalkalivibrio nitratireducens,FALSE
Thioalkalivibrio paradoxus,FALSE
Thioalkalivibrio sp. K90mix,FALSE
Thioalkalivibrio sulfidiphilus,FALSE
Thioalkalivibrio versutus,FALSE
Thiobacillus denitrificans,FALSE
Thioclava nitratireducens,FALSE
Thiocystis violascens,FALSE
Thioflavicoccus mobilis,FALSE
Thiohalobacter thiocyanaticus,FALSE
Thiolapillus brandeum,FALSE
Thiomicrorhabdus aquaedulcis,FALSE
Thiomicrorhabdus indica,FALSE
Thiomicrorhabdus sp. G1,FALSE
Thiomicrorhabdus sp. G2,FALSE
Thiomicrospira aerophila,FALSE
Thiomicrospira cyclica,FALSE
Thiomicrospira sp. S5,FALSE
Thiomonas arsenitoxydans,FALSE
Thiomonas intermedia,FALSE
Thiomonas sp. X19,FALSE
Thioploca ingrica,FALSE
Thiospirochaeta perfilievii,FALSE
Thiosulfatimonas sediminis,FALSE
Thiosulfativibrio zosterae,FALSE
Tissierellia sp. JN-28,FALSE
Tistrella mobilis,FALSE
TM7 phylum sp. oral taxon 952,FALSE
Tolumonas auensis,FALSE
Tolypothrix sp. PCC 7910,FALSE
Tomitella sp. HY172,FALSE
Tomitella sp. HY188,FALSE
Torulaspora delbrueckii,FALSE
Torulaspora globosa,FALSE
Treponema azotonutricium,FALSE
Treponema brennaborense,FALSE
Treponema caldarium,FALSE
Treponema denticola,TRUE
Treponema lecithinolyticum,TRUE
Treponema maltophilum,TRUE
Treponema medium,TRUE
Treponema pallidum,FALSE
Treponema paraluiscuniculi,FALSE
Treponema pectinovorum,FALSE
Treponema pedis,FALSE
Treponema primitia,FALSE
Treponema putidum,FALSE
Treponema socranskii,TRUE
Treponema sp. Marseille-Q4132,TRUE
Treponema sp. OMZ 804,TRUE
Treponema sp. OMZ 838,TRUE
Treponema succinifaciens,FALSE
Treponema vincentii,TRUE
Trichodesmium erythraeum,FALSE
Trichormus azollae,FALSE
Tropheryma whipplei,FALSE
Truepera radiovictrix,FALSE
Trueperella bialowiezensis,FALSE
Trueperella pyogenes,FALSE
Trueperella sp. 19M2397,FALSE
Tsukamurella paurometabola,FALSE
Tsukamurella tyrosinosolvens,FALSE
Tumebacillus algifaecis,FALSE
Tumebacillus avium,FALSE
Turicibacter sanguinis,FALSE
Turicibacter sp. H121,FALSE
Turneriella parva,FALSE
Tuwongella immobilis,FALSE
Undibacterium parvum,FALSE
Undibacterium sp. KW1,FALSE
Undibacterium sp. YM2,FALSE
Ureaplasma parvum,FALSE
Ureaplasma urealyticum,FALSE
Urechidicola croceus,FALSE
Ureibacillus thermosphaericus,FALSE
Ustilago maydis,FALSE
Vagococcus carniphilus,FALSE
Vagococcus penaei,FALSE
Vagococcus sp. CF-49,FALSE
Vagococcus sp. HDW17A,FALSE
Vagococcus sp. HDW17B,FALSE
Vagococcus sp. MN-17,FALSE
Vagococcus teuberi,FALSE
Variibacter gotjawalensis,FALSE
Variovorax boronicumulans,FALSE
Variovorax paradoxus,FALSE
Variovorax sp. 38R,FALSE
Variovorax sp. HW608,FALSE
Variovorax sp. PAMC 28711,FALSE
Variovorax sp. PAMC26660,FALSE
Variovorax sp. PAMC28562,FALSE
Variovorax sp. PBL-E5,FALSE
Variovorax sp. PBL-H6,FALSE
Variovorax sp. PBS-H4,FALSE
Variovorax sp. PMC12,FALSE
Variovorax sp. RA8,FALSE
Variovorax sp. SRS16,FALSE
Variovorax sp. WDL1,FALSE
Veillonella atypica,TRUE
Veillonella dispar,TRUE
Veillonella nakazawae,TRUE
Veillonella parvula,TRUE
Veillonella rodentium,TRUE
Veillonella sp. AS16,TRUE
Veillonella sp. oral taxon 158,TRUE
Veillonella sp. oral taxon 780,TRUE
Verminephrobacter eiseniae,FALSE
Verrucomicrobium sp. GAS474,FALSE
Verrucomicrobium spinosum,FALSE
Verrucosispora maris,FALSE
Verrucosispora sp. NA02020,FALSE
Vespertiliibacter pulmonis,FALSE
Vibrio alfacsensis,FALSE
Vibrio alginolyticus,FALSE
Vibrio anguillarum,FALSE
Vibrio antiquarius,FALSE
Vibrio aphrogenes,FALSE
Vibrio aquimaris,FALSE
Vibrio astriarenae,FALSE
Vibrio atlanticus,FALSE
Vibrio azureus,FALSE
Vibrio breoganii,FALSE
Vibrio campbellii,FALSE
Vibrio casei,FALSE
Vibrio chagasii,FALSE
Vibrio cholerae,FALSE
Vibrio cidicii,FALSE
Vibrio cincinnatiensis,FALSE
Vibrio coralliilyticus,FALSE
Vibrio crassostreae,FALSE
Vibrio cyclitrophicus,FALSE
Vibrio diabolicus,FALSE
Vibrio europaeus,FALSE
Vibrio fluvialis,FALSE
Vibrio furnissii,FALSE
Vibrio gazogenes,FALSE
Vibrio harveyi,FALSE
Vibrio hyugaensis,FALSE
